FSCL_YY	OFFC_CD	OFFC_NM	FSCL_CD	FSCL_NM	ACCT_CD	ACCT_NM	IKWAN_CD	IKWAN_NM	IHANG_CD	IHANG_NM	REVN_BDGAMT_F	REVN_BDGAMT_M	FNT_UDAMT	REVN_BDG_CAMT	RD_AMT	RC_AMT	RV_NAMT	NPL_AMT	NRC_AMT
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	11	재산수입	51	관유물대여료	0	0	2561000	2561000	3563450	3563450	3563450	0	0
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	48500	48500	48500	0	0
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	60000000	60000000	90228560	90228560	90228560	0	0
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	91650	91650	91650	0	0
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	1900635000	1900635000	3214115400	3214115400	3214115400	0	0
2008	070	교육과학기술부	421	국립국제교육원	02	손익계정	40	정부내부수입및기타	91	전입금	0	0	32026000000	32026000000	23777833000	23777833000	23777833000	0	0
2008	071	행정안전부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	883082000	883082000	649599090	641056550	641056550	0	8542540
2008	071	행정안전부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	766951000	766951000	1307124150	1307124150	1307124150	0	0
2008	071	행정안전부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	0	0	0	0	54981740	54981740	54981740	0	0
2008	071	행정안전부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	22016000	22016000	162779690	162779690	162779690	0	0
2008	071	행정안전부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	3800720	343930	343930	0	3456790
2008	071	행정안전부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	2004310000	2004310000	8735102200	8525509500	8525509500	650000	208942700
2008	071	행정안전부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	1582386000	1582386000	1286006930	1286006930	1286006930	0	0
2008	071	행정안전부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	142245000	142245000	505163100	486077880	486077880	0	19085220
2008	071	행정안전부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	0	0	5627974000	5627974000	8736270720	8736270720	8736270720	0	0
2008	071	행정안전부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	0	0	20064500	20064500	20064500	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	600380000	600380000	1350987680	1051622840	1051622840	0	299364840
2008	072	문화체육관광부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	1324742000	1324742000	2367584000	2136536990	2136536990	0	231047010
2008	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	0	0	0	0	2015109000	69600000	69600000	0	1945509000
2008	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	1000000	1000000	60112250	9106850	9106850	0	51005400
2008	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	6312960	2612960	2612960	0	3700000
2008	072	문화체육관광부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	11677052000	11677052000	41555494160	22630690350	22630690350	0	18924803810
2008	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	64	입장료수입	0	0	5169843000	5169843000	557756800	557756800	557756800	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	7076000	7076000	18078260	18078260	18078260	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	66	입학금및수업료	0	0	1501361000	1501361000	1682737270	1682737270	1682737270	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	988941000	988941000	2612533430	2568301410	2568301410	0	44232020
2008	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	51	관유물대여료	0	0	193686000	193686000	271151380	271151380	271151380	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	64	입장료수입	0	0	645153000	645153000	827290820	807067820	807067820	0	20223000
2008	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	65	면허료및수수료	0	0	601284000	601284000	699673000	699673000	699673000	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	0	0	634632000	634632000	1213794110	1213794110	1213794110	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	0	0	993600	993600	993600	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	0	0	674410000	674410000	674410000	0	0
2008	072	문화체육관광부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	2876500	2876500	2876500	0	0
2008	072	문화체육관광부	229	국가균형발전특별회계	01	지역개발사업계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	88135490	36435920	36435920	0	51699570
2008	072	문화체육관광부	229	국가균형발전특별회계	01	지역개발사업계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	6189175890	4470492790	4470492790	0	1718683100
2008	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	94740	94740	94740	0	0
2008	072	문화체육관광부	234	아시아문화중심도시조성특별회계	00	NA	40	정부내부수입및기타	91	전입금	0	0	41749000000	41749000000	0	0	0	0	0
2008	072	문화체육관광부	413	국립중앙극장	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	0	0	1741770	1741770	1741770	0	0
2008	072	문화체육관광부	413	국립중앙극장	01	자본계정	40	정부내부수입및기타	96	기타	0	0	700000000	700000000	700000000	700000000	700000000	0	0
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	0	0	2981036000	2981036000	3088671620	2727348890	2727348890	0	361322730
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	11	재산수입	51	관유물대여료	0	0	130000000	130000000	1557150	-930850	-930850	0	2488000
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	12	경상이전수입	58	가산금	0	0	0	0	4625360	4050540	4050540	0	574820
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	25080000	25080000	140574190	117434270	117434270	0	23139920
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	0	0	1324937680	1324937680	1324937680	0	0
2008	072	문화체육관광부	413	국립중앙극장	02	손익계정	40	정부내부수입및기타	91	전입금	0	0	8135000000	8135000000	8135000000	8135000000	8135000000	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	452043000	452043000	1073013110	613383010	613383010	9267070	450363030
2008	073	농림수산식품부	110	일반회계	00	NA	11	재산수입	52	정부출자수입	0	0	0	0	293820	19970	19970	0	273850
2008	073	농림수산식품부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	2000000	2000000	151905000	147972030	147972030	0	3932970
2008	073	농림수산식품부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	0	0	328520000	328520000	969693300	627729300	627729300	2300000	339664000
2008	073	농림수산식품부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	236483000	236483000	721793270	516612990	516612990	0	205180280
2008	073	농림수산식품부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	4987000	4987000	18667090	2410140	2410140	8580	16248370
2008	073	농림수산식품부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	7133317000	7133317000	5185923800	5169271350	5169271350	0	16652450
2008	073	농림수산식품부	110	일반회계	00	NA	13	재화및용역판매수입	64	입장료수입	0	0	80562000	80562000	0	0	0	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	3788329000	3788329000	3057179260	3057179260	3057179260	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	13	재화및용역판매수입	68	실습수입	0	0	43358000	43358000	44880000	44880000	44880000	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	475273000	475273000	174252980	174216030	174216030	0	36950
2008	073	농림수산식품부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	0	0	575000000	575000000	775347010	775347010	775347010	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	437260000	437260000	240856480	240856480	240856480	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	2281475000	2281475000	3073110710	3050624660	3050624660	0	22486050
2008	073	농림수산식품부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	1300000	1300000	1300000	0	0
2008	073	농림수산식품부	110	일반회계	00	NA	33	전년도이월금	88	전년도이월금	0	0	0	0	20000	20000	20000	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	11	재산수입	54	기타이자수입및재산수입	0	0	16447942000	16447942000	15359616600	15359616600	15359616600	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	836830	836830	836830	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	12	경상이전수입	59	기타경상이전수입	0	0	52492739000	52492739000	29061711080	28061579410	28061579410	0	1000131670
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	13	재화및용역판매수입	65	면허료및수수료	0	0	0	0	191600000	191600000	191600000	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	13	재화및용역판매수입	68	실습수입	0	0	0	0	30366970	30366970	30366970	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	720200	720200	720200	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	11590200	11590200	11590200	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	23660240	23660240	23660240	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	20	융자및전대차관원금회수	75	융자원금회수	0	0	667621339000	667621339000	372096167890	372096167890	372096167890	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	33	전년도이월금	88	전년도이월금	0	0	26791000000	26791000000	914162110	914162110	914162110	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	91	전입금	297500000000	297500000000	2051190710000	2348690710000	2348690710000	2348690710000	2348690710000	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	01	구조개선사업계정	40	정부내부수입및기타	94	예수금	0	0	200000000000	200000000000	200000000000	200000000000	200000000000	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	08	농어촌특별세	37	농어촌특별세	0	0	3441378256000	3441378256000	3560375744600	3560375744600	3560375744600	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	11	재산수입	54	기타이자수입및재산수입	0	0	4671353000	4671353000	3614983640	3614983640	3614983640	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	8094500	8094500	8094500	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	12	경상이전수입	59	기타경상이전수입	0	0	2705729000	2705729000	13594722650	13485781810	13485781810	0	108940840
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	791351900	597268500	597268500	0	194083400
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	20	융자및전대차관원금회수	75	융자원금회수	0	0	29676313000	29676313000	25075620910	25075620910	25075620910	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	33	전년도이월금	88	전년도이월금	0	0	0	0	805904644920	805904644920	805904644920	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	40	정부내부수입및기타	91	전입금	246200000000	246200000000	0	246200000000	0	0	0	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	40	정부내부수입및기타	92	예탁원금회수	0	0	17638000000	17638000000	17638311520	17638311520	17638311520	0	0
2008	073	농림수산식품부	213	농어촌구조개선특별회계	02	농어촌특별세사업계정	40	정부내부수입및기타	95	예탁이자수입	0	0	15705000000	15705000000	15492880950	15492880950	15492880950	0	0
2008	073	농림수산식품부	229	국가균형발전특별회계	01	지역개발사업계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	6604112890	6604112890	6604112890	0	0
2008	073	농림수산식품부	233	혁신도시건설특별회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	0	0	13795000	13795000	13795000	0	0
2008	073	농림수산식품부	233	혁신도시건설특별회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	0	0	2424045000	2424045000	2424045000	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	01	자본계정	15	관유물매각대	71	고정자산매각대	0	0	2000	2000	0	0	0	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	1000	1000	811330	811330	811330	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	01	자본계정	40	정부내부수입및기타	91	전입금	0	0	1000	1000	0	0	0	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	02	손익계정	10	기업특별회계영업수입	41	양곡사업수입	0	0	735102077000	735102077000	710528986480	710391444130	710391444130	0	137542350
2008	073	농림수산식품부	310	양곡관리특별회계	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	356000	356000	21362460	21362460	21362460	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	4350385000	4350385000	29122003480	29122003480	29122003480	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	1000	1000	89569798190	89569798190	89569798190	0	0
2008	073	농림수산식품부	310	양곡관리특별회계	02	손익계정	40	정부내부수입및기타	91	전입금	207842000000	207842000000	562079002000	769921002000	769921000000	769921000000	769921000000	0	0
2008	074	지식경제부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	3606981000	3606981000	4062305250	3993160530	3993160530	0	69144720
2008	074	지식경제부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	9677387000	9677387000	6457561920	6457561920	6457561920	0	0
2008	074	지식경제부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	0	0	10000000	10000000	47649000	37858000	37858000	0	9791000
2008	074	지식경제부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	10000000	10000000	62758170	60398720	60398720	0	2359450
2008	074	지식경제부	110	일반회계	00	NA	12	경상이전수입	58	가산금	0	0	0	0	157280	157280	157280	0	0
2008	074	지식경제부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	28259403000	28259403000	49721519030	49589741900	49589741900	0	131777130
2008	074	지식경제부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	4393825000	4393825000	1488060130	1488060130	1488060130	0	0
2008	074	지식경제부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	21000000	21000000	64840550	64840550	64840550	0	0
2008	074	지식경제부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	0	0	553000000	553000000	587934360	564018440	564018440	0	23915920
2008	074	지식경제부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	1000000	1000000	43744500	43744500	43744500	0	0
2008	074	지식경제부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	1423920000	1423920000	3962263910	3015126410	3015126410	0	947137500
2008	074	지식경제부	110	일반회계	00	NA	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	20000	20000	20000	0	0
2008	074	지식경제부	110	일반회계	00	NA	31	차입금및여유자금회수	84	유가증권매각대	0	0	0	0	724558110	724558110	724558110	0	0
2008	074	지식경제부	110	일반회계	00	NA	40	정부내부수입및기타	95	예탁이자수입	0	0	0	0	391250000	391250000	391250000	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	11	재산수입	52	정부출자수입	0	0	28576000000	28576000000	23753273110	23753273110	23753273110	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	8215659160	8215659160	8215659160	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	12	경상이전수입	56	벌금및몰수금	0	0	0	0	98715090	55000000	55000000	0	43715090
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	12	경상이전수입	58	가산금	0	0	144000000	144000000	599528840	21203850	21203850	0	578324990
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	12	경상이전수입	59	기타경상이전수입	0	0	2062750000000	2062750000000	1740117117320	1731598733790	1731598733790	0	8518383530
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	33	전년도이월금	88	전년도이월금	0	0	21207000000	21207000000	26048570290	26048570290	26048570290	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	01	투자계정	40	정부내부수입및기타	91	전입금	1957100000000	1957100000000	361065000000	2318165000000	2118165000000	2118165000000	2118165000000	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	02	융자및유가완충계정	11	재산수입	54	기타이자수입및재산수입	0	0	201793000000	201793000000	251664615300	251664615300	251664615300	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	02	융자및유가완충계정	20	융자및전대차관원금회수	75	융자원금회수	0	0	749433000000	749433000000	756887219240	756887219240	756887219240	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	02	융자및유가완충계정	33	전년도이월금	88	전년도이월금	0	0	19294000000	19294000000	2948120370	2948120370	2948120370	0	0
2008	074	지식경제부	216	에너지및자원사업특별회계	02	융자및유가완충계정	40	정부내부수입및기타	91	전입금	50000000000	50000000000	166441000000	216441000000	216441000000	216441000000	216441000000	0	0
2008	074	지식경제부	222	우체국보험특별회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	579472674000	579472674000	518169721260	518169721260	518169721260	0	0
2008	074	지식경제부	229	국가균형발전특별회계	02	지역혁신사업계정	11	재산수입	54	기타이자수입및재산수입	0	0	1337000000	1337000000	1159386350	1159386350	1159386350	0	0
2008	074	지식경제부	229	국가균형발전특별회계	02	지역혁신사업계정	12	경상이전수입	59	기타경상이전수입	0	0	2918000000	2918000000	12567944460	12567944460	12567944460	0	0
2008	074	지식경제부	229	국가균형발전특별회계	03	제주특별자치도계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	3109490	3109490	3109490	0	0
2008	074	지식경제부	229	국가균형발전특별회계	03	제주특별자치도계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	94865430	94865430	94865430	0	0
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	15	관유물매각대	71	고정자산매각대	0	0	1814442000	1814442000	2785138510	2784438510	2784438510	0	700000
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	15	관유물매각대	72	토지및무형자산매각대	0	0	5521074000	5521074000	7333151710	7048780830	7048780830	0	284370880
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	15	관유물매각대	73	재고자산매각대및유동자산	0	0	365364000	365364000	221562460	221562460	221562460	0	0
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	7502200000	7502200000	32465913380	32465913380	32465913380	0	0
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	40	정부내부수입및기타	91	전입금	0	0	65246000000	65246000000	65246000000	65246000000	65246000000	0	0
2008	074	지식경제부	314	우편사업특별회계	01	자본계정	40	정부내부수입및기타	96	기타	0	0	144124981000	144124981000	143349411000	143349411000	143349411000	0	0
2008	074	지식경제부	314	우편사업특별회계	02	손익계정	10	기업특별회계영업수입	43	우정사업수입	0	0	2164360600000	2164360600000	2016814358510	2014554684980	2014554684980	489560	2259183970
2008	074	지식경제부	314	우편사업특별회계	02	손익계정	11	재산수입	51	관유물대여료	0	0	20128044000	20128044000	24595677880	23737810880	23737810880	3536810	854330190
2008	074	지식경제부	314	우편사업특별회계	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	2792749000	2792749000	4491276690	4290963200	4290963200	2584390	197729100
2008	074	지식경제부	314	우편사업특별회계	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	108777000000	108777000000	158501441730	158501441730	158501441730	0	0
2008	074	지식경제부	314	우편사업특별회계	02	손익계정	40	정부내부수입및기타	91	전입금	0	0	552034175000	552034175000	453637744000	453637744000	453637744000	0	0
2008	074	지식경제부	315	우체국예금특별회계	01	자본계정	15	관유물매각대	71	고정자산매각대	0	0	368000000	368000000	0	0	0	0	0
2008	074	지식경제부	315	우체국예금특별회계	01	자본계정	15	관유물매각대	73	재고자산매각대및유동자산	0	0	0	0	1365280	1365280	1365280	0	0
2008	074	지식경제부	315	우체국예금특별회계	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	0	0	47929730	47929730	47929730	0	0
2008	074	지식경제부	315	우체국예금특별회계	02	손익계정	10	기업특별회계영업수입	43	우정사업수입	0	0	1839350388000	1839350388000	1900592997530	1900592997530	1900592997530	0	0
2008	074	지식경제부	315	우체국예금특별회계	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	0	0	8772694410	521100600	521100600	0	8251593810
2008	074	지식경제부	315	우체국예금특별회계	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	0	0	235206695650	235206695650	235206695650	0	0
2008	074	지식경제부	315	우체국예금특별회계	02	손익계정	40	정부내부수입및기타	91	전입금	0	0	45661197000	45661197000	59757465000	59757465000	59757465000	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	11	재산수입	51	관유물대여료	0	0	31075000	31075000	75592600	75592600	75592600	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	11	재산수입	53	전대차관이자수입	0	0	1003198000	1003198000	20247169380	1137641490	1137641490	0	19109527890
2008	075	보건복지가족부	110	일반회계	00	NA	11	재산수입	54	기타이자수입및재산수입	0	0	386094000	386094000	3953083600	1008070220	1008070220	0	2945013380
2008	075	보건복지가족부	110	일반회계	00	NA	12	경상이전수입	56	벌금및몰수금	0	0	3000000	3000000	38545020770	10084493320	10084493320	0	28460527450
2008	075	보건복지가족부	110	일반회계	00	NA	12	경상이전수입	57	변상금및위약금	0	0	5301000	5301000	16387030	6959950	6959950	0	9427080
2008	075	보건복지가족부	110	일반회계	00	NA	12	경상이전수입	59	기타경상이전수입	0	0	84758986000	84758986000	223444545000	166478751930	166478751930	0	56965793070
2008	075	보건복지가족부	110	일반회계	00	NA	13	재화및용역판매수입	65	면허료및수수료	0	0	90200000	90200000	97193540	97193540	97193540	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	13	재화및용역판매수입	69	잡수입	0	0	14008000	14008000	17786170	17786170	17786170	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	14	수입대체경비수입	69	잡수입	0	0	1000000000	1000000000	831112370	831112370	831112370	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	15	관유물매각대	71	고정자산매각대	0	0	0	0	906153460	906153460	906153460	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	15	관유물매각대	72	토지및무형자산매각대	0	0	19105031000	19105031000	17927550850	17927550850	17927550850	0	0
2008	075	보건복지가족부	110	일반회계	00	NA	20	융자및전대차관원금회수	77	전대차관원금회수	0	0	2914197000	2914197000	57094933410	3224389440	3224389440	0	53870543970
2008	075	보건복지가족부	216	에너지및자원사업특별회계	01	투자계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	9432259420	1031616930	1031616930	0	8400642490
2008	075	보건복지가족부	229	국가균형발전특별회계	01	지역개발사업계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	1200000000	1200000000	1200000000	0	0
2008	075	보건복지가족부	427	국립재활원	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	19000000	19000000	2373156750	2373156750	2373156750	0	0
2008	075	보건복지가족부	427	국립재활원	01	자본계정	40	정부내부수입및기타	91	전입금	0	0	0	0	64000000	64000000	64000000	0	0
2008	075	보건복지가족부	427	국립재활원	01	자본계정	40	정부내부수입및기타	96	기타	0	0	2000000	2000000	2000000	2000000	2000000	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	0	0	6153965000	6153965000	6254712920	6227406680	6227406680	0	27306240
2008	075	보건복지가족부	427	국립재활원	02	손익계정	11	재산수입	51	관유물대여료	0	0	19895000	19895000	35005340	28704390	28704390	0	6300950
2008	075	보건복지가족부	427	국립재활원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	2115420	2020130	2020130	0	95290
2008	075	보건복지가족부	427	국립재활원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	6292630	6292630	6292630	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	1014970	1014970	1014970	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	13	재화및용역판매수입	69	잡수입	0	0	20154000	20154000	43496640	43496640	43496640	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	14	수입대체경비수입	69	잡수입	0	0	71471000	71471000	138629650	138629650	138629650	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	15	관유물매각대	71	고정자산매각대	0	0	0	0	7630000	7630000	7630000	0	0
2008	075	보건복지가족부	427	국립재활원	02	손익계정	33	전년도이월금	88	전년도이월금	0	0	617000000	617000000	2661889040	2661889040	2661889040	0	0
2008	075	보건복지가족부	428	국립목포병원	01	자본계정	33	전년도이월금	88	전년도이월금	0	0	76000000	76000000	374422300	374422300	374422300	0	0
2008	075	보건복지가족부	428	국립목포병원	01	자본계정	40	정부내부수입및기타	91	전입금	0	0	586564000	586564000	586564000	586564000	586564000	0	0
2008	075	보건복지가족부	428	국립목포병원	01	자본계정	40	정부내부수입및기타	96	기타	0	0	2000000	2000000	2000000	2000000	2000000	0	0
2008	075	보건복지가족부	428	국립목포병원	02	손익계정	10	기업특별회계영업수입	49	책임운영기관사업수입	0	0	910865000	910865000	1577262540	1576413070	1576413070	0	849470
2008	075	보건복지가족부	428	국립목포병원	02	손익계정	11	재산수입	51	관유물대여료	0	0	8000	8000	0	0	0	0	0
2008	075	보건복지가족부	428	국립목포병원	02	손익계정	11	재산수입	54	기타이자수입및재산수입	0	0	0	0	39400	39400	39400	0	0
2008	075	보건복지가족부	428	국립목포병원	02	손익계정	12	경상이전수입	57	변상금및위약금	0	0	0	0	760760	202800	202800	0	557960
2008	075	보건복지가족부	428	국립목포병원	02	손익계정	12	경상이전수입	59	기타경상이전수입	0	0	0	0	1670670	1670670	1670670	0	0
