"","FSCL_YY","OFFC_NM","PGM_NM","Y_YY_DFN_MEDI_KCUR_AMT"
"1430","2021","중소벤처기업부","중소기업수출촉진지원","9000"
"1431","2021","중소벤처기업부","중소기업수출촉진지원","402000"
"1432","2021","중소벤처기업부","중소기업수출촉진지원","2823000"
"1433","2021","중소벤처기업부","중소기업기술개발지원","392621000"
"1434","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1435","2021","중소벤처기업부","중소기업수출촉진지원","2000"
"1436","2021","중소벤처기업부","중소기업성장안정지원","0"
"1437","2021","중소벤처기업부","중소기업기술개발지원","34000"
"1438","2021","중소벤처기업부","중소기업기술개발지원","7425000"
"1439","2021","중소벤처기업부","중소기업기술개발지원","10625000"
"1440","2021","중소벤처기업부","중소기업기술개발지원","0"
"1441","2021","중소벤처기업부","중소기업기술개발지원","201000"
"1442","2021","중소벤처기업부","중소기업기술개발지원","7712000"
"1443","2021","공정거래위원회","중소기업 경쟁여건 개선","360000"
"1444","2021","중소벤처기업부","중소기업수출촉진지원","194000"
"1445","2021","중소벤처기업부","중소기업수출촉진지원","18000"
"1446","2021","중소벤처기업부","중소기업기술개발지원","418324000"
"1447","2021","중소벤처기업부","중소기업성장안정지원","100000"
"1448","2021","중소벤처기업부","중소기업기술개발지원","8291000"
"1449","2021","중소벤처기업부","중소기업기술개발지원","5843000"
"1450","2021","중소벤처기업부","중소기업기술개발지원","2750000"
